z [m],qc [MPa],fs [MPa],u2 [MPa],ID,Location ID,Blowcount [Blows/m],Normalised ENTRHU [-],Normalised hammer energy [-],Number of blows,Diameter [m],Bottom wall thickness [mm],Pile penetration [m],area ratio [-],Push,Total unit weight [kN/m3],Layer no,Vertical total stress [kPa],Water pressure [kPa],Vertical effective stress [kPa],qt [MPa],Delta u2 [MPa],Rf [%],Bq [-],Qt [-],Fr [%],qnet [MPa],Ic [-]
12.5,40.9349,0.4714,0.1464,DS__12_5,DS,68.0,0.3878125,0.5170833333333333,538.5,2.48,50.0,27.0,0.75,1.0,19.0,1.0,237.5,128.125,109.375,40.9715,0.018275000000000013,1.1505558742052402,0.00044864241174448895,372.4251428571429,1.1572642018952226,40.734,1.5558111400435
13.0,43.75879230769231,0.4756000000000002,0.1378653846153846,DS__13_0,DS,80.0,0.389375,0.5191666666666667,575.0,2.48,50.0,27.0,0.75,1.0,19.0,1.0,247.0,133.25,113.75,43.79325865384616,0.0046153846153846045,1.0860118991356,0.00010598808618836322,382.82425190194425,1.0921718988090232,43.54625865384616,1.5231512068619073
13.5,49.3585,0.4377,0.13365,DS__13_5,DS,86.0,0.4025,0.5366666666666666,618.0,2.48,50.0,27.0,0.75,1.0,19.0,1.0,256.5,138.375,118.125,49.3919125,-0.004725000000000007,0.8861774688315622,-9.616282350331357e-05,415.96116402116394,0.890803552325932,49.135412499999994,1.4235653029413629
14.0,50.4412,0.4532333333333333,0.1456666666666667,DS__14_0,DS,92.0,0.415625,0.5541666666666667,661.0,2.48,50.0,27.0,0.75,1.0,19.0,1.0,266.0,143.5,122.5,50.47761666666667,0.002166666666666678,0.8978897247195703,4.315070516550475e-05,409.8907482993198,0.9026463663621,50.21161666666667,1.4271666264439373
14.5,50.8292,0.463,0.1382,DS__14_5,DS,90.0,0.436875,0.5825,703.5,2.48,50.0,27.0,0.75,1.0,19.0,1.0,275.5,148.625,126.875,50.86375,-0.010425000000000018,0.9102749993856135,-0.00020607552148967431,398.72512315270933,0.9152322920836361,50.58825,1.4345038092572964
15.0,48.8093,0.4845,0.1617,DS__15_0,DS,88.0,0.458125,0.6108333333333333,746.0,2.48,50.0,27.0,0.75,1.0,19.0,1.0,285.0,153.75,131.25,48.849725,0.007950000000000013,0.9918172517859619,0.00016369906346633308,370.0169523809524,0.9976376886721791,48.564725,1.4805590426805413
15.5,45.6132,0.4135,0.09260000000000004,DS__15_5,DS,84.0,0.4765625,0.6354166666666667,788.5,2.48,50.0,27.0,0.75,1.0,19.0,1.0,294.5,158.875,135.625,45.63635,-0.06627499999999997,0.9060759679509863,-0.0014616739281701114,334.3177880184332,0.9119610249692061,45.34185,1.470043267755177
16.0,46.1405,0.5392,0.1712,DS__16_0,DS,80.0,0.495,0.66,831.0,2.48,50.0,27.0,0.75,1.0,19.0,1.0,304.0,164.0,140.0,46.1833,0.007199999999999984,1.167521593303207,0.00015693351903799718,327.70928571428567,1.1752576870178926,45.8793,1.5637999211374063
16.5,51.2714,0.4525,0.18,DS__16_5,DS,80.0,0.510625,0.6808333333333334,870.5,2.48,50.0,27.0,0.75,1.0,19.0,1.0,313.5,169.125,144.375,51.3164,0.010874999999999996,0.8817843808217256,0.00021322316966290142,353.2668398268398,0.8872044530801189,51.002900000000004,1.4371473673089912
17.0,48.02139130434782,0.4325782608695652,0.1790847826086956,DS__17_0,DS,80.0,0.52625,0.7016666666666667,910.0,2.48,50.0,27.0,0.75,1.0,19.0,1.0,323.0,174.25,148.75,48.0661625,0.004834782608695576,0.8999642125987595,0.00010126649253064407,320.9624369747899,0.9060528004812526,47.7431625,1.4663764433378215
17.5,50.7151,0.5069,0.17515,DS__17_5,DS,80.0,0.528125,0.7041666666666666,948.5,2.48,50.0,27.0,0.75,1.0,19.0,1.0,332.5,179.375,153.125,50.7588875,-0.0042250000000000065,0.9986428485060869,-8.378549821757521e-05,329.31518367346933,1.00522766973938,50.4263875,1.4939717697395472
18.0,56.5648,0.5388999999999999,0.183168,DS__18_0,DS,80.0,0.53,0.7066666666666667,987.0,2.48,50.0,27.0,,1.0,19.0,1.0,342.0,184.5,157.5,,-0.0013319999999999999,,,,,,1.8189894035458565e-12
18.5,61.0057,0.5541,0.189625,DS__18_5,DS,80.0,0.5387500000000001,0.7183333333333333,1026.0,2.48,50.0,27.0,0.5,1.0,19.0,1.0,351.5,189.625,161.875,61.1005125,-2.7755575615628914e-17,0.9068663703925561,-4.568893299397898e-19,375.28347490347494,0.9121135919699107,60.7490125,1.4172827982609337
19.0,44.5774,0.3867,0.19475,DS__19_0,DS,80.0,0.5475,0.73,1065.0,2.48,50.0,27.0,0.5,1.0,19.0,1.0,361.0,194.75,166.25,44.674775,0.0,0.865589138389617,0.0,266.549022556391,0.8726406179568318,44.313775,1.4899418938141546
19.5,49.88685068493151,0.4368493150684933,0.199875,DS__19_5,DS,84.0,0.5296875,0.70625,1106.5,2.48,50.0,27.0,0.5,1.0,19.0,1.0,370.5,199.875,170.625,49.98678818493151,0.0,0.8739295540500065,0.0,290.7914325856792,0.8804554533387378,49.61628818493151,1.4651558921730339
20.0,48.548460273972594,0.5377397260273973,0.205,DS__20_0,DS,88.0,0.511875,0.6825,1148.0,2.48,50.0,27.0,0.5,1.0,19.0,1.0,380.0,205.0,175.0,48.65096027397259,-2.7755575615628914e-17,1.1053013609580868,-5.749953068697195e-19,275.8340587084148,1.1140025451644957,48.27096027397259,1.5632774341527833
20.5,47.21006986301371,0.6386301369863014,0.210125,DS__20_5,DS,82.0,0.5153125000000001,0.6870833333333333,1188.0,2.48,50.0,27.0,0.5,1.0,19.0,1.0,389.5,210.125,179.375,47.31513236301371,0.0,1.3497376105525158,0.0,261.6063128251635,1.3609409289274979,46.92563236301371,1.649767687513342
21.0,44.7239,0.7003,0.21525,DS__21_0,DS,76.0,0.51875,0.6916666666666667,1228.0,2.48,50.0,27.0,0.5,1.0,19.0,1.0,399.0,215.25,183.75,44.831525,0.0,1.5620704403876513,0.0,241.80965986394557,1.5760976896991563,44.432525,1.723612388914504
21.5,47.795,0.5579999999999999,0.220375,DS__21_5,DS,74.0,0.5184375,0.6912499999999999,1263.5,2.48,50.0,27.0,0.5,1.0,19.0,1.0,408.5,220.375,188.125,47.905187500000004,-2.7755575615628914e-17,1.1648007848836828,-5.843686597224051e-19,252.47408637873755,1.1748187702563466,47.49668750000001,1.599198129627385
22.0,48.93542727272727,0.6775272727272726,0.2255,DS__22_0,DS,72.0,0.518125,0.6908333333333333,1299.0,2.48,50.0,27.0,0.5,1.0,19.0,1.0,418.0,225.5,192.5,49.048177272727266,0.0,1.3813505626518048,0.0,252.62429752066112,1.3932239418490522,48.630177272727266,1.6609894817158006
22.5,49.521,0.7773,0.230625,DS__22_5,DS,74.0,0.51625,0.6883333333333332,1335.0,2.48,50.0,27.0,0.5,1.0,19.0,1.0,427.5,230.625,196.875,49.6363125,0.0,1.5659906243035278,0.0,249.9495238095238,1.5795951182524473,49.2088125,1.7097374797614604
23.0,49.6075,0.7269,0.23575,DS__23_0,DS,76.0,0.514375,0.6858333333333333,1371.0,2.48,50.0,27.0,0.5,1.0,19.0,1.0,437.0,235.75,201.25,49.725375,-2.7755575615628914e-17,1.4618290963114908,-5.631262060400431e-19,244.9111801242236,1.4747899479339701,49.288375,1.686802628809345
23.5,47.95586521739131,0.6495,0.240875,DS__23_5,DS,78.0,0.5284375,0.7045833333333333,1410.0,2.48,50.0,27.0,0.5,1.0,19.0,1.0,446.5,240.875,205.625,48.076302717391314,0.0,1.3509774323079284,0.0,231.63429892956262,1.3636420118172037,47.629802717391314,1.6699873129033744
24.0,51.8084,0.6397,0.246,DS__24_0,DS,80.0,0.5425,0.7233333333333334,1449.0,2.48,50.0,27.0,0.5,1.0,19.0,1.0,456.0,246.0,210.0,51.9314,0.0,1.231817359054445,0.0,245.12095238095236,1.2427295368273004,51.47539999999999,1.6173456071177637
24.5,57.1932,0.6943,0.251125,DS__24_5,DS,84.0,0.5396875,0.7195833333333334,1493.0,2.48,50.0,27.0,0.5,1.0,19.0,1.0,465.5,251.125,214.375,57.3187625,0.0,1.211296213870633,0.0,265.20472303207,1.221213998053322,56.8532625,1.5875072364528957
25.0,55.1227,0.6409,0.25625,DS__25_0,DS,88.0,0.536875,0.7158333333333333,1537.0,2.48,50.0,27.0,0.5,1.0,19.0,1.0,475.0,256.25,218.75,55.250825,0.0,1.1599826789916712,0.0,250.40377142857142,1.1700417109190049,54.775825,1.5846465067735382
25.5,54.6213,0.7145,0.261375,DS__25_5,DS,90.0,0.5425,0.7233333333333334,1583.0,2.48,50.0,27.0,0.5,1.0,19.0,1.0,484.5,261.375,223.125,54.7519875,0.0,1.3049754586534417,0.0,243.21563025210082,1.3166262764606524,54.2674875,1.6359944978904315
26.0,54.0027,0.7702,0.2665,DS__26_0,DS,92.0,0.548125,0.7308333333333333,1629.0,2.48,50.0,27.0,0.5,1.0,19.0,1.0,494.0,266.5,227.5,54.135949999999994,0.0,1.4227144808579142,0.0,235.78879120879117,1.4358165577500446,53.641949999999994,1.676135853254475
26.5,57.74215652173913,0.8121130434782609,0.271625,DS__26_5,DS,,,,,2.48,50.0,27.0,0.5,1.0,19.0,1.0,503.5,271.625,231.875,57.87796902173913,0.0,1.4031470993276023,0.0,247.43706316652995,1.415460669745897,57.37446902173913,1.656199072751266
27.0,79.1453,1.1093,0.27675,DS__27_0,DS,,,,,2.48,50.0,27.0,0.5,1.0,19.0,1.0,513.0,276.75,236.25,79.283675,0.0,1.3991531043433594,0.0,333.42084656084654,1.4082651951376575,78.770675,1.5784577666097441
27.5,75.6623,1.4166,0.281875,DS__27_5,DS,,,,,,,,0.5,1.0,19.0,1.0,522.5,281.875,240.625,75.80323750000001,0.0,1.8687856175008353,0.0,312.855012987013,1.8817562726454422,75.28073750000001,1.70976537046681
28.0,65.42079600000001,1.529248,0.287,DS__28_0,DS,,,,,,,,0.5,1.0,19.0,1.0,532.0,287.0,245.0,65.56429600000001,-5.551115123125783e-17,2.3324402049554527,-8.535935934240706e-19,265.43794285714296,2.3515208505017258,65.03229600000002,1.8374547444094227
28.5,64.07772933333334,1.233548,0.292125,DS__28_5,DS,,,,,,,,0.5,1.0,19.0,1.0,541.5,292.125,249.375,64.22379183333334,0.0,1.920702538400677,0.0,255.36758629908104,1.9370345577831762,63.68229183333334,1.7674001427770276
29.0,62.73466266666667,0.9378480000000002,0.29725,DS__29_0,DS,,,,,,,,0.5,1.0,19.0,1.0,551.0,297.25,253.75,62.883287666666675,0.0,1.4914105715518067,0.0,245.64448341543513,1.504594224128776,62.33228766666667,1.675314179795944
29.5,66.5859,0.8322,0.302375,DS__29_5,DS,,,,,,,,0.5,1.0,19.0,1.0,560.5,302.375,258.125,66.7370875,0.0,1.2469827964847882,0.0,256.3741888619855,1.2575444450048139,66.1765875,1.5918668971639955
30.0,56.976000000000006,0.7090000000000001,0.3075,DS__30_0,DS,,,,,,,,0.5,1.0,19.0,1.0,570.0,307.5,262.5,57.12975000000001,0.0,1.241034662325671,0.0,215.4657142857143,1.2535416086527964,56.55975000000001,1.6372180518412272
30.5,45.42853333333333,0.5971333333333334,0.312625,DS__30_5,DS,,,,,,,,0.5,1.0,19.0,1.0,579.5,312.625,266.875,45.584845833333326,0.0,1.309938253419928,0.0,168.63829820452764,1.326805343402261,45.00534583333332,1.7299313471118354
31.0,53.2245,0.6725,0.31775,DS__31_0,DS,,,,,,,,0.5,1.0,19.0,1.0,589.0,317.75,271.25,53.383375,-5.551115123125783e-17,1.25975549503942,-1.0514595774882803e-18,194.63364055299542,1.2738099466088952,52.794375,1.670377537069452
31.5,60.3491,0.7711,0.322875,DS__31_5,DS,,,,,,,,0.5,1.0,19.0,1.0,598.5,322.875,275.625,60.5105375,0.0,1.2743235010926817,0.0,217.3679365079365,1.287053540784688,59.9120375,1.641402317228385
32.0,69.66793913043479,0.8551000000000001,0.328,DS__32_0,DS,,,,,,,,0.5,1.0,19.0,1.0,608.0,328.0,280.0,69.83193913043479,0.0,1.2245113205331608,0.0,247.22835403726708,1.2352663121189666,69.22393913043479,1.5885073770166853
32.5,87.3567,1.0641,0.333125,DS__32_5,DS,,,,,,,,0.5,1.0,19.0,1.0,617.5,333.125,284.375,87.5232625,0.0,1.2157910589770349,0.0,305.60268131868133,1.2244297379014426,86.9057625,1.5289382017528579
33.0,69.9375,0.5052,0.33825,DS__33_0,DS,,,,,,,,0.5,1.0,19.0,1.0,627.0,338.25,288.75,70.106625,0.0,0.7206166321656476,0.0,240.62207792207792,0.7271196411897732,69.479625,1.3874507160831775
33.5,40.806948000000034,0.408228,0.343375,DS__33_5,DS,,,,,,,,0.5,1.0,19.0,1.0,636.5,343.375,293.125,40.97863550000003,0.0,0.9961971525381798,0.0,137.62775437100223,1.011914701441622,40.34213550000003,1.689426288112601
34.0,57.6688,0.5179,0.3485,DS__34_0,DS,,,,,,,,0.5,1.0,19.0,1.0,646.0,348.5,297.5,57.84305,-5.551115123125783e-17,0.8953538929914658,-9.705247251607877e-19,192.25899159663865,0.9054662784182053,57.19705,1.5375106888691468
34.5,57.761,0.4128,0.353625,DS__34_5,DS,,,,,,,,0.5,1.0,19.0,1.0,655.5,353.625,301.875,57.9378125,0.0,0.7124880664074088,0.0,189.75507246376813,0.7206412974336537,57.2823125,1.4556920819905723
35.0,57.07113913043479,0.6487782608695655,0.35875,DS__35_0,DS,,,,,,,,0.5,1.0,19.0,1.0,665.0,358.75,306.25,57.25051413043479,0.0,1.1332269600085045,0.0,184.76902573203193,1.146544784189947,56.58551413043479,1.6375218519815218
35.5,74.6672,0.8659,0.363875,DS__35_5,DS,,,,,,,,0.5,1.0,19.0,1.0,674.5,363.875,310.625,74.8491375,0.0,1.1568603579433365,0.0,238.79158953722336,1.1673801574021847,74.1746375,1.5686678569083867
36.0,66.4686,0.7293,0.369,DS__36_0,DS,,,,,,,,0.5,1.0,19.0,1.0,684.0,369.0,315.0,66.6531,0.0,1.0941726641371519,0.0,209.42571428571426,1.1055175832321495,65.9691,1.5839336668586754
36.5,62.736133333333356,0.6209666666666669,0.374125,DS__36_5,DS,,,,,,,,0.5,1.0,19.0,1.0,693.5,374.125,319.375,62.92319583333336,0.0,0.9868644757196389,0.0,194.84836268754083,0.9978622880140222,62.22969583333336,1.5651513727480733
37.0,64.9927,0.4970000000000001,0.37925,DS__37_0,DS,,,,,,,,0.5,1.0,19.0,1.0,703.0,379.25,323.75,65.182325,-5.551115123125783e-17,0.7624766376467854,-8.609139632162375e-19,199.16393822393823,0.7707897066230146,64.479325,1.4588458520907146
37.5,59.4726,0.6597,0.384375,DS__37_5,DS,,,,,,,,0.5,1.0,19.0,1.0,712.5,384.375,328.125,59.6647875,0.0,1.1056772807579345,0.0,179.6641142857143,1.1190405461365684,58.952287500000004,1.6328946533586863
38.0,68.55363333333341,0.6840999999999997,0.3895,DS__38_0,DS,,,,,,,,0.5,1.0,19.0,1.0,722.0,389.5,332.5,68.74838333333341,0.0,0.9950779448631868,0.0,204.59062656641626,1.0056392336012752,68.02638333333341,1.5506899193453167
38.5,55.159,0.7349,0.394625,DS__38_5,DS,,,,,,,,0.5,1.0,19.0,1.0,731.5,394.625,336.875,55.3563125,0.0,1.3275812040406412,0.0,162.15157699443415,1.3453593090136462,54.624812500000004,1.7348165144946595
39.0,36.5131,0.9319,0.39975,DS__39_0,DS,,,,,,,,0.5,1.0,19.0,1.0,741.0,399.75,341.25,36.712975,0.0,2.538339646950431,0.0,105.41238095238096,2.5906278429249436,35.971975,2.1230532963616078
0.0,0.0,0.0,0.0,,,,,,,,,,,,19.0,1.0,0.0,0.0,0.0,,0.0,,,,,,
0.5,0.4674,0.0013,0.012,AZ__0_5,AZ,,,,,2.48,70.0,26.0,0.75,1.0,19.0,1.0,9.5,5.125,4.375,0.4704,0.006875,0.2763605442176871,0.014916467780429595,105.34857142857142,0.2820568453026687,0.4609,2.0553973606111655
1.0,1.675,0.0105,0.0109,AZ__1_0,AZ,,,,,2.48,70.0,26.0,0.75,1.0,19.0,1.0,19.0,10.25,8.75,1.6777250000000001,0.0006499999999999995,0.6258475018253885,0.00039186724743402277,189.56857142857143,0.6330163227780373,1.6587250000000002,1.9228972774739075
1.5,0.5648,0.0052,0.0198,AZ__1_5,AZ,,,,,2.48,70.0,26.0,0.75,1.0,19.0,1.0,28.5,15.375,13.125,0.56975,0.004425000000000002,0.912681000438789,0.008175519630484991,41.23809523809524,0.9607390300230947,0.54125,2.3864235686260344
2.0,3.7495,0.0217,0.0157,AZ__2_0,AZ,,,,,2.48,70.0,26.0,0.75,1.0,19.0,1.0,38.0,20.5,17.5,3.753425,-0.004800000000000002,0.5781386333815115,-0.001291911423323039,212.31,0.5840516226272903,3.715425,1.7879920483532574
2.5,11.4001,0.0669,0.0228,AZ__2_5,AZ,,,,,2.48,70.0,26.0,0.75,1.0,19.0,1.0,47.5,25.625,21.875,11.4058,-0.002825000000000001,0.5865436882989357,-0.00024871679740806293,519.2365714285713,0.588996592799979,11.3583,1.5015524084183587
3.0,13.34175,0.08025,0.0118625,AZ__3_0,AZ,,,,,2.48,70.0,26.0,0.75,1.0,19.0,1.0,57.0,30.75,26.25,13.344715625,-0.0188875,0.6013616344859354,-0.0014214256636004734,506.19869047619045,0.6039412812915314,13.287715624999999,1.485309799000016
3.5,22.0525,0.12825,0.0385125,AZ__3_5,AZ,,,,,2.48,70.0,26.0,0.75,1.0,19.0,1.0,66.5,35.875,30.625,22.062128124999997,0.002637499999999994,0.5813129144811365,0.00011991019238055946,718.2245918367346,0.5830704141348545,21.995628124999996,1.3561177023612476
4.0,36.30715,0.20245,0.0671625,AZ__4_0,AZ,8.0,0.134375,0.1791666666666667,7.0,2.48,70.0,26.0,0.75,1.0,19.0,1.0,76.0,41.0,35.0,36.323940625,0.026162499999999998,0.5573459170910094,0.0007217651416576166,1035.6554464285712,0.5585144880213453,36.247940625,1.2285331826014685
4.5,42.7502,0.28345,0.0838625,AZ__4_5,AZ,8.0,0.1517208333333334,0.2022916666666667,12.0,2.48,70.0,26.0,0.75,1.0,19.0,1.0,85.5,46.125,39.375,42.771165625,0.03773750000000001,0.6627128250026503,0.000884078986410324,1084.0803968253967,0.664040248288854,42.685665625,1.2548646740430445
5.0,48.619,0.37395,0.0837125,AZ__5_0,AZ,8.0,0.1690666666666667,0.2254166666666667,17.0,2.48,70.0,26.0,0.75,1.0,19.0,1.0,95.0,51.25,43.75,48.639928125,0.03246249999999999,0.7688128137010894,0.0006687104349276446,1109.598357142857,0.770317341982881,48.544928125,1.2854796428356787
5.5,34.65583111111111,0.2124488888888889,0.0766038888888889,AZ__5_5,AZ,8.0,0.165,0.22,22.0,2.48,70.0,26.0,0.75,1.0,19.0,1.0,104.5,56.375,48.125,34.67498208333333,0.0202288888888889,0.6126863696088348,0.0005851491697491077,718.3476796536796,0.6145384041124262,34.57048208333333,1.296321733033415
6.0,43.2174,0.2744,0.104975,AZ__6_0,AZ,8.0,0.1609333333333333,0.2145833333333333,27.0,2.48,70.0,26.0,0.75,1.0,19.0,1.0,114.0,61.5,52.5,43.24364375,0.043475,0.634544123030798,0.0010080073986235975,821.5170238095238,0.6362213460202764,43.12964375,1.2604313348860514
6.5,32.7972,0.1785,0.159675,AZ__6_5,AZ,12.0,0.1713416666666666,0.2284583333333333,37.0,2.48,70.0,26.0,0.75,1.0,19.0,1.0,123.5,66.625,56.875,32.837118749999995,0.09305000000000001,0.5435921505750257,0.0028443811340804364,575.1845054945054,0.5456443121261233,32.713618749999995,1.289681401108356
7.0,33.7236,0.1863,0.108475,AZ__7_0,AZ,16.0,0.18175,0.2423333333333333,47.0,2.48,70.0,26.0,0.75,1.0,19.0,1.0,133.0,71.75,61.25,33.75071875,0.036724999999999994,0.5519882446947889,0.001092429866318636,548.8607142857142,0.5541720465491133,33.617718749999995,1.2941739071168326
7.5,35.705,0.2178,0.097775,AZ__7_5,AZ,22.0,0.1748125,0.2330833333333334,59.5,2.48,70.0,26.0,0.75,1.0,19.0,1.0,142.5,76.875,65.625,35.72944375,0.020900000000000002,0.6095812784658872,0.0005872940409500605,542.2772380952381,0.6120222110953262,35.58694375,1.3165636394370832
8.0,31.971,0.16,0.106575,AZ__8_0,AZ,28.0,0.167875,0.2238333333333334,72.0,2.48,70.0,26.0,0.75,1.0,19.0,1.0,152.0,82.0,70.0,31.99764375,0.024575,0.5000368191173451,0.0007716911045329394,454.93776785714283,0.5024235065117816,31.84564375,1.2936716278266602
8.5,28.54375925925926,0.1668814814814815,0.09569907407407408,AZ__8_5,AZ,40.0,0.1805291666666666,0.2407083333333334,93.5,2.48,70.0,26.0,0.75,1.0,19.0,1.0,161.5,87.125,74.375,28.56768402777778,0.008574074074074067,0.5841617448555309,0.00030183829217221396,381.9318860877685,0.5874829273734612,28.40618402777778,1.380709532464129
9.0,33.4833,0.1485,0.08582500000000001,AZ__9_0,AZ,52.0,0.1931833333333333,0.2575833333333333,115.0,2.48,70.0,26.0,0.75,1.0,19.0,1.0,171.0,92.25,78.75,33.50475625,-0.006424999999999986,0.4432206546794382,-0.00019274755451540167,423.28579365079366,0.4454943477904624,33.33375625,1.257366271269449
9.5,35.1536,0.1657,0.164325,AZ__9_5,AZ,48.0,0.2538125,0.3384166666666666,139.0,2.48,70.0,26.0,0.75,1.0,19.0,1.0,180.5,97.375,83.125,35.194681249999995,0.06695,0.4708097761220668,0.0019120824080386004,421.22323308270666,0.4732368260074624,35.01418124999999,1.2662957456701671
10.0,33.2352,0.1795,0.154525,AZ__10_0,AZ,44.0,0.3144416666666667,0.41925,163.0,2.48,70.0,26.0,0.75,1.0,19.0,1.0,190.0,102.5,87.5,33.27383125,0.05202499999999999,0.5394629751270377,0.0015725204135781578,378.1009285714286,0.5425611037718009,33.08383125,1.3306281978598509
10.5,35.7893,0.2003,0.138125,AZ__10_5,AZ,56.0,0.3107833333333333,0.414375,195.0,2.48,70.0,26.0,0.75,1.0,19.0,1.0,199.5,107.625,91.875,35.82383125,0.0305,0.559125009835457,0.0008561564225854767,387.7478231292517,0.5622561686684294,35.62433125,1.3255482942234629
11.0,39.2566,0.0963,0.130925,AZ__11_0,AZ,68.0,0.307125,0.4095,227.0,2.48,70.0,26.0,0.75,1.0,19.0,1.0,209.0,112.75,96.25,39.28933125,0.01817500000000001,0.245104706382601,0.000465067705893614,406.0294155844155,0.24641551624514443,39.08033124999999,1.0659511185615964
11.5,35.600353846153844,0.1843923076923076,0.1211596153846154,AZ__11_5,AZ,68.0,0.3855958333333334,0.5141249999999999,262.5,2.48,70.0,26.0,0.75,1.0,19.0,1.0,218.5,117.875,100.625,35.63064375,0.003284615384615386,0.517510458093555,9.275392667001093e-05,351.92192546583846,0.5207036009852062,35.41214375,1.3142154425479484
12.0,45.4298,0.3443,0.140775,AZ__12_0,AZ,68.0,0.4640666666666667,0.61875,298.0,2.48,70.0,26.0,0.75,1.0,19.0,1.0,228.0,123.0,105.0,45.46499375,0.017775000000000013,0.7572859283632917,0.0003929306199751617,430.8285119047619,0.7611027423766418,45.236993749999996,1.3752820066777416
12.5,53.9271,0.3634,0.202675,AZ__12_5,AZ,70.0,0.4625958333333333,0.6167916666666666,332.5,2.48,70.0,26.0,0.75,1.0,19.0,1.0,237.5,128.125,109.375,53.97776875,0.07455,0.6732401290670245,0.0013872278969576236,491.3396000000001,0.6762154497040918,53.740268750000006,1.2934294088420697
13.0,38.3379,0.2789,0.186575,AZ__13_0,AZ,72.0,0.461125,0.6148333333333333,367.0,2.48,70.0,26.0,0.75,1.0,19.0,1.0,247.0,133.25,113.75,38.38454375,0.053324999999999984,0.7265945423670692,0.0013982284844969856,335.2751098901099,0.731300373795048,38.13754375,1.4177580908246221
13.5,33.4255,0.2519,0.152375,AZ__13_5,AZ,80.0,0.4498458333333334,0.5997916666666667,407.5,2.48,70.0,26.0,0.75,1.0,19.0,1.0,256.5,138.375,118.125,33.46359375,0.014000000000000012,0.7527583614655853,0.00042159666562208603,281.11825396825395,0.7585728576443099,33.20709375,1.4751219094182788
14.0,32.2023,0.2488,0.143575,AZ__14_0,AZ,88.0,0.4385666666666667,0.58475,448.0,2.48,70.0,26.0,0.75,1.0,19.0,1.0,266.0,143.5,122.5,32.23819375,7.499999999999174e-05,0.7717553965007732,2.3457883618008456e-06,260.9975,0.7781761925548195,31.972193750000002,1.5000358635598827
14.5,33.98730434782608,0.2754739130434783,0.1409554347826087,AZ__14_5,AZ,98.0,0.4245,0.5660000000000001,499.0,2.48,70.0,26.0,0.75,1.0,19.0,1.0,275.5,148.625,126.875,34.02254320652173,-0.0076695652173913165,0.8096805443711601,-0.00022726628731459196,265.98654744056535,0.816290515757665,33.74704320652173,1.505100388169623
15.0,38.8214,0.3792,0.131825,AZ__15_0,AZ,108.0,0.4104333333333333,0.54725,550.0,2.48,70.0,26.0,0.75,1.0,19.0,1.0,285.0,153.75,131.25,38.854356249999995,-0.021925,0.975952342538168,-0.000568456467302329,293.86176190476186,0.9831639334141078,38.56935625,1.536079839607027
15.5,43.2567,0.32299999999999995,0.113825,AZ__15_5,AZ,108.0,0.4258416666666667,0.5677916666666667,604.0,2.48,70.0,26.0,0.75,1.0,19.0,1.0,294.5,158.875,135.625,43.28515625,-0.04505000000000002,0.7462142405920043,-0.0010479021240807419,316.98179723502307,0.7513260512277012,42.99065625,1.4162388842933578
16.0,38.5927,0.2839,0.108325,AZ__16_0,AZ,108.0,0.44125,0.5883333333333334,658.0,2.48,70.0,26.0,0.75,1.0,19.0,1.0,304.0,164.0,140.0,38.61978125,-0.055675,0.7351155050884706,-0.001453056630549586,273.6841517857143,0.7409479612268116,38.31578125,1.4494358262701166
